Entity,Code,Date,Total confirmed deaths due to COVID-19 (deaths)
Jersey,JEY,"Apr 30, 2020",21
Jersey,JEY,"May 1, 2020",23
Jersey,JEY,"May 2, 2020",24
Jersey,JEY,"May 3, 2020",24
Jersey,JEY,"May 4, 2020",24
Jersey,JEY,"May 5, 2020",24
Jersey,JEY,"May 6, 2020",24
Jersey,JEY,"May 7, 2020",25
Jersey,JEY,"May 8, 2020",25
Jersey,JEY,"May 9, 2020",25
Jersey,JEY,"May 10, 2020",25
Jersey,JEY,"May 11, 2020",25
Jersey,JEY,"May 12, 2020",25
Jersey,JEY,"May 13, 2020",26
Jersey,JEY,"May 14, 2020",27
Jersey,JEY,"May 15, 2020",27
Jersey,JEY,"May 16, 2020",27
Jersey,JEY,"May 17, 2020",27
Jersey,JEY,"May 18, 2020",27
Jersey,JEY,"May 19, 2020",27
Jersey,JEY,"May 20, 2020",28
Jersey,JEY,"May 21, 2020",29
Jersey,JEY,"May 22, 2020",29
Jersey,JEY,"May 23, 2020",29
Jersey,JEY,"May 24, 2020",29
Jersey,JEY,"May 25, 2020",29
Jersey,JEY,"May 26, 2020",29
Jersey,JEY,"May 27, 2020",29
Jersey,JEY,"May 28, 2020",29
Jersey,JEY,"May 29, 2020",29
Jersey,JEY,"May 30, 2020",29
Jersey,JEY,"May 31, 2020",29
Jersey,JEY,"Jun 1, 2020",29
Jersey,JEY,"Jun 2, 2020",29
Jersey,JEY,"Jun 3, 2020",30
Jersey,JEY,"Jun 4, 2020",30
Jersey,JEY,"Jun 5, 2020",30
Jersey,JEY,"Jun 6, 2020",30
Jersey,JEY,"Jun 7, 2020",30
Jersey,JEY,"Jun 8, 2020",30
Jersey,JEY,"Jun 9, 2020",30
Jersey,JEY,"Jun 10, 2020",30
Jersey,JEY,"Jun 11, 2020",30
Jersey,JEY,"Jun 12, 2020",30
Jersey,JEY,"Jun 13, 2020",30
Jersey,JEY,"Jun 14, 2020",30
Jersey,JEY,"Jun 15, 2020",30
Jersey,JEY,"Jun 16, 2020",30
Jersey,JEY,"Jun 17, 2020",30
Jersey,JEY,"Jun 18, 2020",30
Jersey,JEY,"Jun 19, 2020",30
Jersey,JEY,"Jun 20, 2020",31
Jersey,JEY,"Jun 21, 2020",31
Jersey,JEY,"Jun 22, 2020",31
Jersey,JEY,"Jun 23, 2020",31
Jersey,JEY,"Jun 24, 2020",31
Jersey,JEY,"Jun 25, 2020",31
Jersey,JEY,"Jun 26, 2020",31
Jersey,JEY,"Jun 27, 2020",31
Jersey,JEY,"Jun 28, 2020",31
Jersey,JEY,"Jun 29, 2020",31
Jersey,JEY,"Jun 30, 2020",31
Jersey,JEY,"Jul 1, 2020",31
Jersey,JEY,"Jul 2, 2020",31
Jersey,JEY,"Jul 3, 2020",31
Jersey,JEY,"Jul 4, 2020",31
Jersey,JEY,"Jul 5, 2020",31
Jersey,JEY,"Jul 6, 2020",31
Jersey,JEY,"Jul 7, 2020",31
Jersey,JEY,"Jul 8, 2020",31
Jersey,JEY,"Jul 9, 2020",31
Jersey,JEY,"Jul 10, 2020",31
Jersey,JEY,"Jul 11, 2020",31
Jersey,JEY,"Jul 12, 2020",31
Jersey,JEY,"Jul 13, 2020",31
Jersey,JEY,"Jul 14, 2020",31
Jersey,JEY,"Jul 15, 2020",31
Jersey,JEY,"Jul 16, 2020",31
Jersey,JEY,"Jul 17, 2020",31
Jersey,JEY,"Jul 18, 2020",31
Jersey,JEY,"Jul 19, 2020",31
Jordan,JOR,"Mar 3, 2020",0
Jordan,JOR,"Mar 8, 2020",0
Jordan,JOR,"Mar 15, 2020",0
Jordan,JOR,"Mar 16, 2020",0
Jordan,JOR,"Mar 17, 2020",0
Jordan,JOR,"Mar 18, 2020",0
Jordan,JOR,"Mar 19, 2020",0
Jordan,JOR,"Mar 20, 2020",0
Jordan,JOR,"Mar 21, 2020",0
Jordan,JOR,"Mar 22, 2020",0
Jordan,JOR,"Mar 23, 2020",0
Jordan,JOR,"Mar 24, 2020",0
Jordan,JOR,"Mar 25, 2020",0
Jordan,JOR,"Mar 26, 2020",0
Jordan,JOR,"Mar 27, 2020",0
Jordan,JOR,"Mar 28, 2020",0
Jordan,JOR,"Mar 29, 2020",1
Jordan,JOR,"Mar 30, 2020",1
Jordan,JOR,"Mar 31, 2020",5
Jordan,JOR,"Apr 1, 2020",5
Jordan,JOR,"Apr 2, 2020",5
Jordan,JOR,"Apr 3, 2020",5
Jordan,JOR,"Apr 4, 2020",5
Jordan,JOR,"Apr 5, 2020",5
Jordan,JOR,"Apr 6, 2020",5
Jordan,JOR,"Apr 7, 2020",6
Jordan,JOR,"Apr 8, 2020",6
Jordan,JOR,"Apr 9, 2020",6
Jordan,JOR,"Apr 10, 2020",7
Jordan,JOR,"Apr 11, 2020",7
Jordan,JOR,"Apr 12, 2020",7
Jordan,JOR,"Apr 13, 2020",7
Jordan,JOR,"Apr 14, 2020",7
Jordan,JOR,"Apr 15, 2020",7
Jordan,JOR,"Apr 16, 2020",7
Jordan,JOR,"Apr 17, 2020",7
Jordan,JOR,"Apr 18, 2020",7
Jordan,JOR,"Apr 19, 2020",7
Jordan,JOR,"Apr 20, 2020",7
Jordan,JOR,"Apr 21, 2020",7
Jordan,JOR,"Apr 22, 2020",7
Jordan,JOR,"Apr 23, 2020",7
Jordan,JOR,"Apr 24, 2020",7
Jordan,JOR,"Apr 25, 2020",7
Jordan,JOR,"Apr 26, 2020",7
Jordan,JOR,"Apr 27, 2020",7
Jordan,JOR,"Apr 28, 2020",7
Jordan,JOR,"Apr 29, 2020",8
Jordan,JOR,"Apr 30, 2020",8
Jordan,JOR,"May 1, 2020",8
Jordan,JOR,"May 2, 2020",8
Jordan,JOR,"May 3, 2020",9
Jordan,JOR,"May 4, 2020",9
Jordan,JOR,"May 5, 2020",9
Jordan,JOR,"May 6, 2020",9
Jordan,JOR,"May 7, 2020",9
Jordan,JOR,"May 8, 2020",9
Jordan,JOR,"May 9, 2020",9
Jordan,JOR,"May 10, 2020",9
Jordan,JOR,"May 11, 2020",9
Jordan,JOR,"May 12, 2020",9
Jordan,JOR,"May 13, 2020",9
Jordan,JOR,"May 14, 2020",9
Jordan,JOR,"May 15, 2020",9
Jordan,JOR,"May 16, 2020",9
Jordan,JOR,"May 17, 2020",9
Jordan,JOR,"May 18, 2020",9
Jordan,JOR,"May 19, 2020",9
Jordan,JOR,"May 20, 2020",9
Jordan,JOR,"May 21, 2020",9
Jordan,JOR,"May 22, 2020",9
Jordan,JOR,"May 23, 2020",9
Jordan,JOR,"May 24, 2020",9
Jordan,JOR,"May 25, 2020",9
Jordan,JOR,"May 26, 2020",9
Jordan,JOR,"May 27, 2020",9
Jordan,JOR,"May 28, 2020",9
Jordan,JOR,"May 29, 2020",9
Jordan,JOR,"May 30, 2020",9
Jordan,JOR,"May 31, 2020",9
Jordan,JOR,"Jun 1, 2020",9
Jordan,JOR,"Jun 2, 2020",9
Jordan,JOR,"Jun 3, 2020",9
Jordan,JOR,"Jun 4, 2020",9
Jordan,JOR,"Jun 5, 2020",9
Jordan,JOR,"Jun 6, 2020",9
Jordan,JOR,"Jun 7, 2020",9
Jordan,JOR,"Jun 8, 2020",9
Jordan,JOR,"Jun 9, 2020",9
Jordan,JOR,"Jun 10, 2020",9
Jordan,JOR,"Jun 11, 2020",9
Jordan,JOR,"Jun 12, 2020",9
Jordan,JOR,"Jun 13, 2020",9
Jordan,JOR,"Jun 14, 2020",9
Jordan,JOR,"Jun 15, 2020",9
Jordan,JOR,"Jun 16, 2020",9
Jordan,JOR,"Jun 17, 2020",9
Jordan,JOR,"Jun 18, 2020",9
Jordan,JOR,"Jun 19, 2020",9
Jordan,JOR,"Jun 20, 2020",9
Jordan,JOR,"Jun 21, 2020",9
Jordan,JOR,"Jun 22, 2020",9
Jordan,JOR,"Jun 23, 2020",9
Jordan,JOR,"Jun 24, 2020",9
Jordan,JOR,"Jun 25, 2020",9
Jordan,JOR,"Jun 26, 2020",9
Jordan,JOR,"Jun 27, 2020",9
Jordan,JOR,"Jun 28, 2020",9
Jordan,JOR,"Jun 29, 2020",9
Jordan,JOR,"Jun 30, 2020",9
Jordan,JOR,"Jul 1, 2020",9
Jordan,JOR,"Jul 2, 2020",9
Jordan,JOR,"Jul 3, 2020",9
Jordan,JOR,"Jul 4, 2020",10
Jordan,JOR,"Jul 5, 2020",10
Jordan,JOR,"Jul 6, 2020",10
Jordan,JOR,"Jul 7, 2020",10
Jordan,JOR,"Jul 8, 2020",10
Jordan,JOR,"Jul 9, 2020",10
Jordan,JOR,"Jul 10, 2020",10
Jordan,JOR,"Jul 11, 2020",10
Jordan,JOR,"Jul 12, 2020",10
Jordan,JOR,"Jul 13, 2020",10
Jordan,JOR,"Jul 14, 2020",10
Jordan,JOR,"Jul 15, 2020",10
Jordan,JOR,"Jul 16, 2020",10
Jordan,JOR,"Jul 17, 2020",10
Jordan,JOR,"Jul 18, 2020",10
Jordan,JOR,"Jul 19, 2020",11
Kazakhstan,KAZ,"Mar 15, 2020",0
Kazakhstan,KAZ,"Mar 16, 2020",0
Kazakhstan,KAZ,"Mar 17, 2020",0
Kazakhstan,KAZ,"Mar 18, 2020",0
Kazakhstan,KAZ,"Mar 19, 2020",0
Kazakhstan,KAZ,"Mar 20, 2020",0
Kazakhstan,KAZ,"Mar 21, 2020",0
Kazakhstan,KAZ,"Mar 22, 2020",0
Kazakhstan,KAZ,"Mar 23, 2020",0
Kazakhstan,KAZ,"Mar 24, 2020",0
Kazakhstan,KAZ,"Mar 25, 2020",0
Kazakhstan,KAZ,"Mar 26, 2020",0
Kazakhstan,KAZ,"Mar 27, 2020",0
Kazakhstan,KAZ,"Mar 28, 2020",0
Kazakhstan,KAZ,"Mar 29, 2020",0
Kazakhstan,KAZ,"Mar 30, 2020",1
Kazakhstan,KAZ,"Mar 31, 2020",1
Kazakhstan,KAZ,"Apr 1, 2020",1
Kazakhstan,KAZ,"Apr 2, 2020",2
Kazakhstan,KAZ,"Apr 3, 2020",3
Kazakhstan,KAZ,"Apr 4, 2020",3
Kazakhstan,KAZ,"Apr 5, 2020",3
Kazakhstan,KAZ,"Apr 6, 2020",5
Kazakhstan,KAZ,"Apr 7, 2020",6
Kazakhstan,KAZ,"Apr 8, 2020",6
Kazakhstan,KAZ,"Apr 9, 2020",7
Kazakhstan,KAZ,"Apr 10, 2020",9
Kazakhstan,KAZ,"Apr 11, 2020",10
Kazakhstan,KAZ,"Apr 12, 2020",10
Kazakhstan,KAZ,"Apr 13, 2020",10
Kazakhstan,KAZ,"Apr 14, 2020",14
Kazakhstan,KAZ,"Apr 15, 2020",14
Kazakhstan,KAZ,"Apr 16, 2020",16
Kazakhstan,KAZ,"Apr 17, 2020",17
Kazakhstan,KAZ,"Apr 18, 2020",17
Kazakhstan,KAZ,"Apr 19, 2020",17
Kazakhstan,KAZ,"Apr 20, 2020",19
Kazakhstan,KAZ,"Apr 21, 2020",19
Kazakhstan,KAZ,"Apr 22, 2020",19
Kazakhstan,KAZ,"Apr 23, 2020",19
Kazakhstan,KAZ,"Apr 24, 2020",22
Kazakhstan,KAZ,"Apr 25, 2020",25
Kazakhstan,KAZ,"Apr 26, 2020",25
Kazakhstan,KAZ,"Apr 27, 2020",25
Kazakhstan,KAZ,"Apr 28, 2020",25
Kazakhstan,KAZ,"Apr 29, 2020",25
Kazakhstan,KAZ,"Apr 30, 2020",25
Kazakhstan,KAZ,"May 1, 2020",25
Kazakhstan,KAZ,"May 2, 2020",25
Kazakhstan,KAZ,"May 3, 2020",25
Kazakhstan,KAZ,"May 4, 2020",27
Kazakhstan,KAZ,"May 5, 2020",29
Kazakhstan,KAZ,"May 6, 2020",29
Kazakhstan,KAZ,"May 7, 2020",30
Kazakhstan,KAZ,"May 8, 2020",31
Kazakhstan,KAZ,"May 9, 2020",31
Kazakhstan,KAZ,"May 10, 2020",31
Kazakhstan,KAZ,"May 11, 2020",31
Kazakhstan,KAZ,"May 12, 2020",32
Kazakhstan,KAZ,"May 13, 2020",32
Kazakhstan,KAZ,"May 14, 2020",32
Kazakhstan,KAZ,"May 15, 2020",32
Kazakhstan,KAZ,"May 16, 2020",34
Kazakhstan,KAZ,"May 17, 2020",34
Kazakhstan,KAZ,"May 18, 2020",34
Kazakhstan,KAZ,"May 19, 2020",35
Kazakhstan,KAZ,"May 20, 2020",35
Kazakhstan,KAZ,"May 21, 2020",35
Kazakhstan,KAZ,"May 22, 2020",35
Kazakhstan,KAZ,"May 23, 2020",35
Kazakhstan,KAZ,"May 24, 2020",35
Kazakhstan,KAZ,"May 25, 2020",35
Kazakhstan,KAZ,"May 26, 2020",35
Kazakhstan,KAZ,"May 27, 2020",37
Kazakhstan,KAZ,"May 28, 2020",37
Kazakhstan,KAZ,"May 29, 2020",37
Kazakhstan,KAZ,"May 30, 2020",37
Kazakhstan,KAZ,"May 31, 2020",38
Kazakhstan,KAZ,"Jun 1, 2020",41
Kazakhstan,KAZ,"Jun 2, 2020",41
Kazakhstan,KAZ,"Jun 3, 2020",44
Kazakhstan,KAZ,"Jun 4, 2020",48
Kazakhstan,KAZ,"Jun 5, 2020",52
Kazakhstan,KAZ,"Jun 6, 2020",52
Kazakhstan,KAZ,"Jun 7, 2020",53
Kazakhstan,KAZ,"Jun 8, 2020",56
Kazakhstan,KAZ,"Jun 9, 2020",58
Kazakhstan,KAZ,"Jun 10, 2020",61
Kazakhstan,KAZ,"Jun 11, 2020",67
Kazakhstan,KAZ,"Jun 12, 2020",67
Kazakhstan,KAZ,"Jun 13, 2020",70
Kazakhstan,KAZ,"Jun 14, 2020",73
Kazakhstan,KAZ,"Jun 15, 2020",77
Kazakhstan,KAZ,"Jun 16, 2020",81
Kazakhstan,KAZ,"Jun 17, 2020",88
Kazakhstan,KAZ,"Jun 18, 2020",100
Kazakhstan,KAZ,"Jun 19, 2020",105
Kazakhstan,KAZ,"Jun 20, 2020",113
Kazakhstan,KAZ,"Jun 21, 2020",118
Kazakhstan,KAZ,"Jun 22, 2020",120
Kazakhstan,KAZ,"Jun 23, 2020",127
Kazakhstan,KAZ,"Jun 24, 2020",134
Kazakhstan,KAZ,"Jun 25, 2020",136
Kazakhstan,KAZ,"Jun 26, 2020",147
Kazakhstan,KAZ,"Jun 27, 2020",150
Kazakhstan,KAZ,"Jun 28, 2020",173
Kazakhstan,KAZ,"Jun 29, 2020",183
Kazakhstan,KAZ,"Jun 30, 2020",188
Kazakhstan,KAZ,"Jul 1, 2020",188
Kazakhstan,KAZ,"Jul 2, 2020",188
Kazakhstan,KAZ,"Jul 3, 2020",188
Kazakhstan,KAZ,"Jul 4, 2020",188
Kazakhstan,KAZ,"Jul 5, 2020",188
Kazakhstan,KAZ,"Jul 6, 2020",188
Kazakhstan,KAZ,"Jul 7, 2020",264
Kazakhstan,KAZ,"Jul 8, 2020",264
Kazakhstan,KAZ,"Jul 9, 2020",264
Kazakhstan,KAZ,"Jul 10, 2020",264
Kazakhstan,KAZ,"Jul 11, 2020",264
Kazakhstan,KAZ,"Jul 12, 2020",264
Kazakhstan,KAZ,"Jul 13, 2020",375
Kazakhstan,KAZ,"Jul 14, 2020",375
Kazakhstan,KAZ,"Jul 15, 2020",375
Kazakhstan,KAZ,"Jul 16, 2020",375
Kazakhstan,KAZ,"Jul 17, 2020",375
Kazakhstan,KAZ,"Jul 18, 2020",375
Kazakhstan,KAZ,"Jul 19, 2020",375
Kenya,KEN,"Mar 14, 2020",0
Kenya,KEN,"Mar 15, 2020",0
Kenya,KEN,"Mar 16, 2020",0
Kenya,KEN,"Mar 17, 2020",0
Kenya,KEN,"Mar 18, 2020",0
Kenya,KEN,"Mar 19, 2020",0
Kenya,KEN,"Mar 20, 2020",0
Kenya,KEN,"Mar 21, 2020",0
Kenya,KEN,"Mar 22, 2020",0
Kenya,KEN,"Mar 23, 2020",0
Kenya,KEN,"Mar 24, 2020",0
Kenya,KEN,"Mar 25, 2020",0
Kenya,KEN,"Mar 26, 2020",0
Kenya,KEN,"Mar 27, 2020",1
Kenya,KEN,"Mar 28, 2020",1
Kenya,KEN,"Mar 29, 2020",1
Kenya,KEN,"Mar 30, 2020",1
Kenya,KEN,"Mar 31, 2020",1
Kenya,KEN,"Apr 1, 2020",1
Kenya,KEN,"Apr 2, 2020",1
Kenya,KEN,"Apr 3, 2020",3
Kenya,KEN,"Apr 4, 2020",4
Kenya,KEN,"Apr 5, 2020",4
Kenya,KEN,"Apr 6, 2020",4
Kenya,KEN,"Apr 7, 2020",4
Kenya,KEN,"Apr 8, 2020",6
Kenya,KEN,"Apr 9, 2020",6
Kenya,KEN,"Apr 10, 2020",7
Kenya,KEN,"Apr 11, 2020",7
Kenya,KEN,"Apr 12, 2020",7
Kenya,KEN,"Apr 13, 2020",8
Kenya,KEN,"Apr 14, 2020",9
Kenya,KEN,"Apr 15, 2020",9
Kenya,KEN,"Apr 16, 2020",10
Kenya,KEN,"Apr 17, 2020",11
Kenya,KEN,"Apr 18, 2020",11
Kenya,KEN,"Apr 19, 2020",12
Kenya,KEN,"Apr 20, 2020",14
Kenya,KEN,"Apr 21, 2020",14
Kenya,KEN,"Apr 22, 2020",14
Kenya,KEN,"Apr 23, 2020",14
Kenya,KEN,"Apr 24, 2020",14
Kenya,KEN,"Apr 25, 2020",14
Kenya,KEN,"Apr 26, 2020",14
Kenya,KEN,"Apr 27, 2020",14
Kenya,KEN,"Apr 28, 2020",14
Kenya,KEN,"Apr 29, 2020",14
Kenya,KEN,"Apr 30, 2020",15
Kenya,KEN,"May 1, 2020",17
Kenya,KEN,"May 2, 2020",21
Kenya,KEN,"May 3, 2020",22
Kenya,KEN,"May 4, 2020",24
Kenya,KEN,"May 5, 2020",24
Kenya,KEN,"May 6, 2020",24
Kenya,KEN,"May 7, 2020",26
Kenya,KEN,"May 8, 2020",29
Kenya,KEN,"May 9, 2020",29
Kenya,KEN,"May 10, 2020",30
Kenya,KEN,"May 11, 2020",32
Kenya,KEN,"May 12, 2020",33
Kenya,KEN,"May 13, 2020",36
Kenya,KEN,"May 14, 2020",40
Kenya,KEN,"May 15, 2020",42
Kenya,KEN,"May 16, 2020",45
Kenya,KEN,"May 17, 2020",50
Kenya,KEN,"May 18, 2020",50
Kenya,KEN,"May 19, 2020",50
Kenya,KEN,"May 20, 2020",50
Kenya,KEN,"May 21, 2020",50
Kenya,KEN,"May 22, 2020",50
Kenya,KEN,"May 23, 2020",50
Kenya,KEN,"May 24, 2020",50
Kenya,KEN,"May 25, 2020",51
Kenya,KEN,"May 26, 2020",52
Kenya,KEN,"May 27, 2020",52
Kenya,KEN,"May 28, 2020",55
Kenya,KEN,"May 29, 2020",58
Kenya,KEN,"May 30, 2020",62
Kenya,KEN,"May 31, 2020",63
Kenya,KEN,"Jun 1, 2020",64
Kenya,KEN,"Jun 2, 2020",69
Kenya,KEN,"Jun 3, 2020",71
Kenya,KEN,"Jun 4, 2020",74
Kenya,KEN,"Jun 5, 2020",78
Kenya,KEN,"Jun 6, 2020",79
Kenya,KEN,"Jun 7, 2020",83
Kenya,KEN,"Jun 8, 2020",84
Kenya,KEN,"Jun 9, 2020",85
Kenya,KEN,"Jun 10, 2020",88
Kenya,KEN,"Jun 11, 2020",89
Kenya,KEN,"Jun 12, 2020",92
Kenya,KEN,"Jun 13, 2020",96
Kenya,KEN,"Jun 14, 2020",100
Kenya,KEN,"Jun 15, 2020",103
Kenya,KEN,"Jun 16, 2020",104
Kenya,KEN,"Jun 17, 2020",105
Kenya,KEN,"Jun 18, 2020",107
Kenya,KEN,"Jun 19, 2020",117
Kenya,KEN,"Jun 20, 2020",119
Kenya,KEN,"Jun 21, 2020",121
Kenya,KEN,"Jun 22, 2020",123
Kenya,KEN,"Jun 23, 2020",125
Kenya,KEN,"Jun 24, 2020",128
Kenya,KEN,"Jun 25, 2020",130
Kenya,KEN,"Jun 26, 2020",132
Kenya,KEN,"Jun 27, 2020",137
Kenya,KEN,"Jun 28, 2020",141
Kenya,KEN,"Jun 29, 2020",143
Kenya,KEN,"Jun 30, 2020",144
Kenya,KEN,"Jul 1, 2020",148
Kenya,KEN,"Jul 2, 2020",149
Kenya,KEN,"Jul 3, 2020",152
Kenya,KEN,"Jul 4, 2020",154
Kenya,KEN,"Jul 5, 2020",159
Kenya,KEN,"Jul 6, 2020",160
Kenya,KEN,"Jul 7, 2020",164
Kenya,KEN,"Jul 8, 2020",167
Kenya,KEN,"Jul 9, 2020",169
Kenya,KEN,"Jul 10, 2020",173
Kenya,KEN,"Jul 11, 2020",181
Kenya,KEN,"Jul 12, 2020",184
Kenya,KEN,"Jul 13, 2020",185
Kenya,KEN,"Jul 14, 2020",197
Kenya,KEN,"Jul 15, 2020",202
Kenya,KEN,"Jul 16, 2020",209
Kenya,KEN,"Jul 17, 2020",213
Kenya,KEN,"Jul 18, 2020",222
Kenya,KEN,"Jul 19, 2020",225
Kosovo,OWID_KOS,"Mar 14, 2020",0
Kosovo,OWID_KOS,"Mar 15, 2020",0
Kosovo,OWID_KOS,"Mar 16, 2020",0
Kosovo,OWID_KOS,"Mar 17, 2020",0
Kosovo,OWID_KOS,"Mar 18, 2020",0
Kosovo,OWID_KOS,"Mar 19, 2020",0
Kosovo,OWID_KOS,"Mar 20, 2020",0
Kosovo,OWID_KOS,"Mar 21, 2020",0
Kosovo,OWID_KOS,"Mar 22, 2020",0
Kosovo,OWID_KOS,"Mar 23, 2020",1
Kosovo,OWID_KOS,"Mar 24, 2020",1
Kosovo,OWID_KOS,"Mar 25, 2020",1
Kosovo,OWID_KOS,"Mar 26, 2020",1
Kosovo,OWID_KOS,"Mar 27, 2020",1
Kosovo,OWID_KOS,"Mar 28, 2020",1
Kosovo,OWID_KOS,"Mar 29, 2020",1
Kosovo,OWID_KOS,"Mar 30, 2020",1
Kosovo,OWID_KOS,"Mar 31, 2020",1
Kosovo,OWID_KOS,"Apr 1, 2020",1
Kosovo,OWID_KOS,"Apr 2, 2020",1
Kosovo,OWID_KOS,"Apr 3, 2020",1
Kosovo,OWID_KOS,"Apr 4, 2020",1
Kosovo,OWID_KOS,"Apr 5, 2020",1
Kosovo,OWID_KOS,"Apr 6, 2020",1
Kosovo,OWID_KOS,"Apr 7, 2020",3
Kosovo,OWID_KOS,"Apr 8, 2020",5
Kosovo,OWID_KOS,"Apr 9, 2020",6
Kosovo,OWID_KOS,"Apr 10, 2020",7
Kosovo,OWID_KOS,"Apr 11, 2020",7
Kosovo,OWID_KOS,"Apr 12, 2020",7
Kosovo,OWID_KOS,"Apr 13, 2020",7
Kosovo,OWID_KOS,"Apr 14, 2020",8
Kosovo,OWID_KOS,"Apr 15, 2020",8
Kosovo,OWID_KOS,"Apr 16, 2020",9
Kosovo,OWID_KOS,"Apr 17, 2020",11
Kosovo,OWID_KOS,"Apr 18, 2020",12
Kosovo,OWID_KOS,"Apr 19, 2020",12
Kosovo,OWID_KOS,"Apr 20, 2020",14
Kosovo,OWID_KOS,"Apr 21, 2020",14
Kosovo,OWID_KOS,"Apr 22, 2020",17
Kosovo,OWID_KOS,"Apr 23, 2020",17
Kosovo,OWID_KOS,"Apr 24, 2020",18
Kosovo,OWID_KOS,"Apr 25, 2020",18
Kosovo,OWID_KOS,"Apr 26, 2020",18
Kosovo,OWID_KOS,"Apr 27, 2020",20
Kosovo,OWID_KOS,"Apr 28, 2020",21
Kosovo,OWID_KOS,"Apr 29, 2020",21
Kosovo,OWID_KOS,"Apr 30, 2020",21
Kosovo,OWID_KOS,"May 1, 2020",24
Kosovo,OWID_KOS,"May 2, 2020",24
Kosovo,OWID_KOS,"May 3, 2020",25
Kosovo,OWID_KOS,"May 4, 2020",25
Kosovo,OWID_KOS,"May 5, 2020",26
Kosovo,OWID_KOS,"May 6, 2020",26
Kosovo,OWID_KOS,"May 7, 2020",26
Kosovo,OWID_KOS,"May 8, 2020",27
Kosovo,OWID_KOS,"May 9, 2020",28
Kosovo,OWID_KOS,"May 10, 2020",28
Kosovo,OWID_KOS,"May 11, 2020",28
Kosovo,OWID_KOS,"May 12, 2020",28
Kosovo,OWID_KOS,"May 13, 2020",29
Kosovo,OWID_KOS,"May 14, 2020",29
Kosovo,OWID_KOS,"May 15, 2020",29
Kosovo,OWID_KOS,"May 16, 2020",29
Kosovo,OWID_KOS,"May 17, 2020",29
Kosovo,OWID_KOS,"May 18, 2020",29
Kosovo,OWID_KOS,"May 19, 2020",29
Kosovo,OWID_KOS,"May 20, 2020",29
Kosovo,OWID_KOS,"May 21, 2020",29
Kosovo,OWID_KOS,"May 22, 2020",29
Kosovo,OWID_KOS,"May 23, 2020",29
Kosovo,OWID_KOS,"May 24, 2020",29
Kosovo,OWID_KOS,"May 25, 2020",29
Kosovo,OWID_KOS,"May 26, 2020",30
Kosovo,OWID_KOS,"May 27, 2020",30
Kosovo,OWID_KOS,"May 28, 2020",30
Kosovo,OWID_KOS,"May 29, 2020",30
Kosovo,OWID_KOS,"May 30, 2020",30
Kosovo,OWID_KOS,"May 31, 2020",30
Kosovo,OWID_KOS,"Jun 1, 2020",30
Kosovo,OWID_KOS,"Jun 2, 2020",30
Kosovo,OWID_KOS,"Jun 3, 2020",30
Kosovo,OWID_KOS,"Jun 4, 2020",30
Kosovo,OWID_KOS,"Jun 5, 2020",30
Kosovo,OWID_KOS,"Jun 6, 2020",30
Kosovo,OWID_KOS,"Jun 7, 2020",30
Kosovo,OWID_KOS,"Jun 8, 2020",31
Kosovo,OWID_KOS,"Jun 9, 2020",31
Kosovo,OWID_KOS,"Jun 10, 2020",31
Kosovo,OWID_KOS,"Jun 11, 2020",31
Kosovo,OWID_KOS,"Jun 12, 2020",31
Kosovo,OWID_KOS,"Jun 13, 2020",31
Kosovo,OWID_KOS,"Jun 14, 2020",32
Kosovo,OWID_KOS,"Jun 15, 2020",33
Kosovo,OWID_KOS,"Jun 16, 2020",33
Kosovo,OWID_KOS,"Jun 17, 2020",34
Kosovo,OWID_KOS,"Jun 18, 2020",34
Kosovo,OWID_KOS,"Jun 19, 2020",34
Kosovo,OWID_KOS,"Jun 20, 2020",34
Kosovo,OWID_KOS,"Jun 21, 2020",35
Kosovo,OWID_KOS,"Jun 22, 2020",36
Kosovo,OWID_KOS,"Jun 23, 2020",37
Kosovo,OWID_KOS,"Jun 24, 2020",38
Kosovo,OWID_KOS,"Jun 25, 2020",40
Kosovo,OWID_KOS,"Jun 26, 2020",42
Kosovo,OWID_KOS,"Jun 27, 2020",44
Kosovo,OWID_KOS,"Jun 28, 2020",48
Kosovo,OWID_KOS,"Jun 29, 2020",49
Kosovo,OWID_KOS,"Jun 30, 2020",49
Kosovo,OWID_KOS,"Jul 1, 2020",51
Kosovo,OWID_KOS,"Jul 2, 2020",54
Kosovo,OWID_KOS,"Jul 3, 2020",55
Kosovo,OWID_KOS,"Jul 4, 2020",55
Kosovo,OWID_KOS,"Jul 5, 2020",55
Kosovo,OWID_KOS,"Jul 6, 2020",66
Kosovo,OWID_KOS,"Jul 7, 2020",75
Kosovo,OWID_KOS,"Jul 8, 2020",79
Kosovo,OWID_KOS,"Jul 9, 2020",82
Kosovo,OWID_KOS,"Jul 10, 2020",86
Kosovo,OWID_KOS,"Jul 11, 2020",94
Kosovo,OWID_KOS,"Jul 12, 2020",101
Kosovo,OWID_KOS,"Jul 13, 2020",102
Kosovo,OWID_KOS,"Jul 14, 2020",108
Kosovo,OWID_KOS,"Jul 15, 2020",108
Kosovo,OWID_KOS,"Jul 16, 2020",112
Kosovo,OWID_KOS,"Jul 17, 2020",112
Kosovo,OWID_KOS,"Jul 18, 2020",124
Kosovo,OWID_KOS,"Jul 19, 2020",130
Kuwait,KWT,"Dec 31, 2019",0
Kuwait,KWT,"Jan 1, 2020",0
Kuwait,KWT,"Jan 2, 2020",0
